capital_prestado,plazo_meses,edad_cliente,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,carga_financiera,ratio_cuota_ingreso,saldo_mora_ratio,total_creditos_sector,mes_prestamo,tipo_laboral,tipo_credito,tendencia_ingresos,tiene_codeudor_en_mora
637281.6,9,64,2000000.0,1500000,59659,874.0,4,2,0.0,953.0,953.0,0.0,1,0,0,,0.7499996250001875,0.029829485085257457,0.0,1,4,Empleado,9,,0
3828480.0,24,27,2170000.0,274000,181391,755.0,5,5,0.0,2290.0,2290.0,0.0,2,0,1,1656576.0,0.12626722291833045,0.08359028405977693,0.0,3,10,Empleado,4,Decreciente,0
1008000.0,6,39,3000000.0,1000000,149852,774.0,5,4,0.0,90431.0,90431.0,0.0,1,1,3,,0.33333322222225925,0.04995065001644999,0.0,5,4,Empleado,4,,0
1784280.0,12,51,1100000.0,350000,140181,823.0,3,2,0.0,29.0,29.0,0.0,1,0,0,908571.0,0.3181815289258828,0.12743715687531193,0.0,1,1,Empleado,4,Decreciente,0
1794000.0,12,62,2800000.0,350000,140476,777.0,10,7,0.0,12190.0,12190.0,0.0,4,0,3,961885.0,0.1249999553571588,0.050169982082149255,0.0,7,7,Empleado,4,Creciente,0
1226595.6,10,40,1350000.0,7009000,105514,718.0,10,5,0.0,311994.0,311994.0,0.0,6,0,2,1350000.0,5.191848006038514,0.0781584606233625,0.0,8,8,Empleado,9,Estable,0
1124761.2,8,34,937301.0,1800000,127683,770.0,0,3,0.0,0.0,,,0,0,0,926879.0,1.9204055896605363,0.13622397050257015,0.0,0,2,Empleado,4,Creciente,0
8005700.399999999,10,90,105912527.0,75500000,681503,150.0,0,0,,,,,0,0,0,,0.7128524021256485,0.006434583451732924,,0,6,Empleado,9,,0
1794000.0,6,37,5000000.0,1500000,266458,817.0,6,5,0.0,24654.0,22254.0,0.0,2,0,3,908526.0,0.299999940000012,0.053291589341682134,0.0,5,3,Empleado,4,Creciente,0
2802081.6,11,32,4500000.0,2500000,218258,800.0,6,2,0.0,136546.0,136546.0,0.0,4,0,1,2200000.0,0.5555554320987929,0.048501766999607336,0.0,5,5,Empleado,9,Estable,0
1521600.0,12,53,5000000.0,1000000,119741,872.0,14,4,0.0,194916.0,182217.0,0.0,4,0,6,,0.199999960000008,0.023948195210360956,0.0,10,4,Empleado,4,,0
1908000.0,18,59,1600000.0,500000,106540,818.0,1,2,0.0,125970.0,0.0,0.0,0,1,0,1562069.0,0.31249980468762206,0.06658745838283851,0.0,1,2,Empleado,4,Creciente,0
672000.0,12,29,1117500.0,250000,53122,799.0,0,2,0.0,0.0,,,0,0,0,,0.22371344634143503,0.04753642278619885,0.0,0,2,Independiente,4,,0
4031760.0,12,39,15000000.0,2000000,279983,873.0,13,2,0.0,427884.0,421014.0,0.0,10,0,1,3306909.0,0.13333332444444504,0.01866553208896453,0.0,11,1,Empleado,4,Decreciente,0
3937800.0,24,33,4000000.0,800000,172515,741.0,6,4,0.0,43358.0,43358.0,0.0,4,0,0,944500.0,0.1999999500000125,0.043128739217815196,0.0,4,2,Independiente,4,Creciente,0
1005600.0,12,55,3000000.0,2000000,78643,767.0,5,2,0.0,3736.0,3736.0,0.0,3,0,0,,0.6666664444445185,0.026214324595225134,0.0,3,12,Empleado,4,,0
1348800.0,10,58,3800000.0,1250000,124673,813.0,6,1,0.0,43919.0,43919.0,0.0,3,1,0,,0.32894728185597844,0.03280867557666432,0.0,4,12,Independiente,4,,0
1709187.6,4,90,95089176.0,1628602,348573,150.0,0,0,,,,,0,0,0,,0.017127101646909827,0.003665748416352368,,0,10,Empleado,9,,0
3760920.0,8,36,8000000.0,4000000,428758,754.0,12,4,0.0,69904.0,69904.0,0.0,8,0,1,3825602.0,0.4999999375000078,0.05359474330065709,0.0,9,6,Independiente,4,Creciente,0
1185660.0,2,60,4000000.0,2000000,467909,782.0,9,5,0.0,51680.0,29499.0,0.0,6,0,2,,0.49999987500003124,0.1169772207556948,0.0,8,7,Independiente,9,,0
3600000.0,36,57,1300000.0,500000,116567,791.0,3,2,0.0,17892.0,16959.0,0.0,2,0,1,877803.0,0.384615088757624,0.08966685410241992,0.0,3,1,Empleado,4,Estable,0
3524314.8,9,55,5000000.0,3000000,330402,808.0,2,2,0.0,1787.0,1787.0,0.0,1,0,0,1800000.0,0.599999880000024,0.06608038678392264,0.0,1,6,Independiente,9,Creciente,0
3504000.0,8,34,5000000.0,1500000,396550,755.0,4,3,0.0,13523.0,13523.0,0.0,1,0,2,,0.299999940000012,0.07930998413800318,0.0,3,1,Independiente,4,,0
2030037.6,10,68,0.0,0,172359,788.0,2,1,0.0,7408.0,7408.0,0.0,0,1,1,923771.0,0.0,172359.0,0.0,2,3,Empleado,9,Creciente,0
2760000.0,18,35,2000000.0,500000,152472,724.0,3,5,0.0,19539.0,19539.0,0.0,1,0,1,1449875.0,0.2499998750000625,0.07623596188201906,0.0,2,12,Empleado,4,Creciente,0
1950000.0,12,41,1840000.0,0,155528,852.0,1,4,0.0,0.0,0.0,0.0,1,0,0,1015000.0,0.0,0.08452604101845597,0.0,1,8,Independiente,4,Estable,0
638400.0,12,45,1200000.0,100000,50121,777.0,4,1,0.0,16973.0,16973.0,0.0,0,1,3,,0.08333326388894675,0.041767465193779,0.0,4,12,Independiente,4,,0
1696800.0,24,56,1920000.0,78000,83493,770.0,2,3,0.0,3252.0,0.0,0.0,0,0,1,,0.04062497884115685,0.043485914851086015,0.0,1,1,Independiente,4,,0
3296280.0,18,45,1500000.0,400000,184839,762.0,7,4,0.0,5812.0,5812.0,0.0,4,0,0,954263.0,0.2666664888890074,0.1232259178493881,0.0,4,6,Empleado,4,Creciente,0
1080000.0,6,33,2030000.0,615000,162911,782.0,1,3,0.0,1741.0,1741.0,0.0,0,0,1,,0.3029555157854602,0.08025168460508147,0.0,1,8,Independiente,4,,0
5973254.399999999,24,29,1900000.0,300000,264725,786.0,4,3,0.0,4344.0,4344.0,0.0,2,0,1,1065938.0,0.15789465373965592,0.1393288740374347,0.0,3,3,Empleado,4,Creciente,0
3307068.0,6,53,12000000.0,8000000,490338,769.0,14,9,0.0,55631.0,55631.0,0.0,10,0,0,966736.0,0.6666666111111157,0.040861496594875285,0.0,10,7,Empleado,4,Creciente,0
948000.0,6,30,2800000.0,1200000,140465,810.0,2,7,0.0,9040.0,9040.0,0.0,2,0,0,1746375.0,0.42857127551025875,0.05016605351212375,0.0,2,1,Empleado,4,Decreciente,0
1660440.0,24,38,1700000.0,400000,72579,820.0,9,0,0.0,18804.0,18804.0,,1,0,6,,0.23529397923883574,0.042693504297938646,0.0,7,1,Empleado,4,,0
1823400.0,12,46,3200000.0,600000,126625,739.0,10,14,0.0,10611.0,10611.0,0.0,5,0,3,828685.0,0.1874999414062683,0.03957030013428121,0.0,8,1,Empleado,4,Creciente,0
2893800.0,6,43,2450000.0,700000,428628,790.0,4,2,0.0,16659.0,16659.0,0.0,2,0,0,2340387.0,0.2857141690962575,0.17495013267341525,0.0,2,11,Empleado,4,Creciente,0
1674188.4,9,53,3500000.0,2000000,156355,825.0,5,4,0.0,16572.0,16572.0,0.0,3,0,0,2073320.0,0.571428408163312,0.044672844379187324,0.0,3,2,Empleado,9,Creciente,0
707520.0,6,66,2500000.0,500000,105014,886.0,2,0,0.0,0.0,0.0,0.0,1,0,0,2552404.0,0.199999920000032,0.04200558319776672,0.0,1,1,Empleado,4,Creciente,0
2757240.0,6,41,1000000.0,420000,409246,847.0,4,3,0.0,15306.0,7639.0,0.0,0,3,0,1157448.0,0.41999958000042,0.40924559075440925,0.0,3,1,Empleado,4,Creciente,0
3300000.0,24,67,1635000.0,546000,165550,799.0,2,4,0.0,22304.0,22304.0,0.0,0,2,0,,0.3339447498808869,0.10125376070106379,0.0,2,1,Independiente,4,,0
1506751.2,10,58,1200000.0,400000,128266,818.0,4,0,0.0,7673.0,7673.0,0.0,3,0,1,939017.0,0.333333055555787,0.10688824425979646,0.0,4,5,Independiente,9,Creciente,0
1419600.0,12,51,5170000.0,104000,116728,764.0,4,2,0.0,33734.0,33734.0,0.0,3,0,0,2801109.0,0.020116050267688538,0.022577945342757186,0.0,3,10,Independiente,4,Creciente,0
776640.0,6,33,2000000.0,500000,115152,793.0,2,1,0.0,943.0,943.0,0.0,0,0,1,1960121.0,0.2499998750000625,0.057575971212014396,0.0,1,1,Empleado,4,Decreciente,0
1899361.2,6,35,3000000.0,500000,263800,794.0,1,6,0.0,23.0,23.0,0.0,0,0,0,908526.0,0.16666661111112963,0.087933304022232,0.0,0,1,Empleado,4,Creciente,0
3355632.0,36,41,1500000.0,700000,107955,754.0,8,3,0.0,11127.0,11127.0,0.0,1,0,7,1576294.0,0.46666635555576297,0.07196995202003198,0.0,8,1,Empleado,4,Decreciente,0
4800000.0,36,28,2500000.0,200000,161948,735.0,8,6,0.0,12680.0,12680.0,0.0,6,0,0,1000000.0,0.0799999680000128,0.06477917408833037,0.0,6,4,Independiente,4,Creciente,0
957621.6,9,33,3000000.0,1000000,89434,797.0,9,2,0.0,56590.0,56590.0,0.0,6,0,1,905965.0,0.33333322222225925,0.029811323396225536,0.0,7,12,Empleado,9,Creciente,0
1082040.0,8,57,1000000.0,500000,123366,828.0,11,1,0.0,56145.0,56145.0,0.0,7,1,2,877341.0,0.4999995000005,0.12336587663412336,0.0,10,5,Empleado,4,Decreciente,0
900000.0,6,53,2180000.0,477000,139275,798.0,7,2,0.0,7119.0,3421.0,0.0,1,2,4,1518719.0,0.21880723907924812,0.06388758537266725,0.0,7,2,Empleado,4,Decreciente,0
1961391.6,6,50,15000000.0,7500000,291504,876.0,9,8,0.0,147715.0,122715.0,0.0,5,0,3,917673.0,0.4999999666666689,0.019433598704426753,0.0,8,3,Independiente,4,Creciente,0
2454360.0,36,27,1500000.0,800000,79088,753.0,1,3,0.0,194.0,194.0,0.0,0,0,1,1223341.0,0.5333329777780148,0.052725298183134546,0.0,1,2,Empleado,4,Creciente,0
3499999.2,12,56,5000000.0,4000000,273718,824.0,4,4,0.0,19878.0,19878.0,0.0,2,0,0,,0.799999840000032,0.05474358905128219,0.0,2,12,Empleado,4,,0
634800.0,6,35,2500000.0,350000,94600,763.0,4,10,0.0,3244.0,3244.0,0.0,0,0,3,1135333.0,0.1399999440000224,0.037839984864006054,0.0,3,4,Empleado,4,Creciente,0
808964.4,5,59,4000000.0,2000000,131010,760.0,9,3,2119.0,59561.0,59561.0,,4,0,1,,0.49999987500003124,0.032752491811877046,0.03557637419831436,5,12,Independiente,9,,0
2160000.0,12,65,1500000.0,500000,170207,763.0,15,8,0.0,61490.0,61490.0,0.0,5,1,6,923771.0,0.33333311111125924,0.1134712576858282,0.0,12,2,Empleado,4,Creciente,0
3363643.2,10,33,5000000.0,1150000,285289,723.0,4,1,0.0,66591.0,66591.0,,1,0,3,,0.2299999540000092,0.05705778858844228,0.0,4,1,Independiente,9,,0
496080.0,6,31,2000000.0,300000,73681,786.0,3,5,0.0,20341.0,20341.0,0.0,1,1,1,2038303.0,0.1499999250000375,0.03684048157975921,0.0,3,4,Empleado,4,Creciente,0
1784280.0,12,24,1100000.0,500000,123908,797.0,5,2,0.0,1090.0,1090.0,0.0,1,0,1,916148.0,0.4545450413226897,0.11264353396042368,0.0,2,1,Empleado,4,Creciente,0
4284000.0,5,90,276627450.0000147,151735135,694792,150.0,0,0,,,,,0,0,0,,0.5485179957790665,0.002511652395625635,,0,3,Empleado,9,,0
912000.0,6,52,1000000.0,1685000,137273,773.0,9,5,0.0,44117.0,44117.0,0.0,7,0,0,969508.0,1.684998315001685,0.13727286272713726,0.0,7,8,Independiente,4,Creciente,0
2159880.0,24,29,2000000.0,500000,96227,756.0,2,2,0.0,2708.0,2708.0,0.0,0,0,1,950105.0,0.2499998750000625,0.04811347594326203,0.0,1,6,Empleado,4,Creciente,0
974280.0,8,47,1800000.0,450000,110503,826.0,4,6,0.0,6871.0,6871.0,0.0,2,0,1,908526.0,0.24999986111118827,0.06139052144971031,0.0,3,12,Empleado,4,Estable,0
3048000.0,12,31,2876000.0,6205000,257923,796.0,5,0,0.0,29082.0,15703.0,0.0,2,2,0,,2.1575096809771623,0.0896811231984968,0.0,4,2,Independiente,4,,0
1665241.2,6,34,1620000.0,0,251514,860.0,1,3,0.0,0.0,0.0,0.0,1,0,0,1457363.0,0.0,0.15525545971885202,0.0,1,9,Empleado,4,Decreciente,0
1673280.0,6,30,2500000.0,1000000,248768,765.0,5,3,0.0,6170.0,6170.0,0.0,0,0,4,,0.399999840000064,0.09950716019713592,0.0,4,5,Empleado,4,,0
4949838.0,11,45,4000000.0,2000000,389741,868.0,7,2,0.0,65631.0,65631.0,0.0,3,2,0,923771.0,0.49999987500003124,0.09743522564119358,0.0,5,3,Independiente,9,Creciente,0
2133360.0,6,26,1700000.0,450000,317078,776.0,1,2,0.0,0.0,0.0,0.0,1,0,0,1058311.0,0.2647057266436902,0.1865163608727289,0.0,1,3,Empleado,4,Creciente,0
1866638.4,24,24,3320000.0,658000,87938,722.0,8,11,0.0,18915.0,18915.0,0.0,4,1,0,1582836.0,0.19819271138773753,0.026487341419475476,0.0,5,9,Empleado,4,Creciente,0
3935760.0,12,60,5500000.0,2000000,273317,922.0,4,0,0.0,118416.0,118416.0,0.0,2,1,0,,0.36363629752067317,0.049693990964728915,0.0,3,1,Independiente,4,,0
2414400.0,10,90,271145000.0,19632000,204456,774.0,5,0,10327.0,10327.0,10327.0,,3,0,0,,0.07240406397903681,0.0007540467249846144,0.9999031758326878,3,12,Empleado,9,,0
6787484.399999999,9,45,2500000.0,1200000,636018,785.0,1,3,0.0,238.0,238.0,0.0,0,0,1,946640.0,0.4799998080000768,0.2544070982371607,0.0,1,6,Empleado,9,Creciente,0
5047422.0,6,32,20000000.0,8000000,755989,686.0,5,5,0.0,50027.0,50027.0,0.0,2,0,1,1000000.0,0.399999980000001,0.0377994481100276,0.0,3,8,Independiente,4,Estable,0
8152560.0,24,42,3640000.0,1923000,371590,802.0,8,2,0.0,55170.0,55170.0,0.0,5,0,1,,0.5282965581602862,0.10208513678979758,0.0,6,9,Independiente,4,,0
7308696.0,36,25,3130000.0,611000,264672,780.0,4,4,0.0,16640.0,16640.0,0.0,3,0,0,1310852.0,0.1952076053649823,0.08455971739306153,0.0,3,10,Empleado,4,Creciente,0
2670734.4,11,43,4000000.0,2000000,207790,810.0,13,1,0.0,187996.0,80296.0,0.0,6,0,1,,0.49999987500003124,0.05194748701312825,0.0,7,1,Empleado,9,,0
1800000.0,6,60,4800000.0,1200000,266861,758.0,16,9,0.0,189239.0,130241.0,0.0,7,1,4,30285.0,0.2499999479166775,0.0555960300841604,0.0,12,12,Empleado,4,Estable,0
2090760.0,6,44,3300000.0,1000000,309968,834.0,6,4,0.0,73647.0,17924.0,0.0,5,0,1,3817076.0,0.3030302112029663,0.09392966850616107,0.0,6,11,Empleado,4,Creciente,0
600000.0,6,27,3000000.0,800000,89116,765.0,3,3,0.0,30068.0,30068.0,0.0,2,0,0,2093080.0,0.2666665777778074,0.029705323431558857,0.0,2,3,Empleado,4,Creciente,0
1109160.0,2,57,5000000.0,2000000,437526,907.0,7,2,0.0,85254.0,85254.0,0.0,5,0,1,939017.0,0.399999920000016,0.0875051824989635,0.0,6,5,Empleado,9,Creciente,0
1524421.2,8,44,1500000.0,500000,173403,724.0,7,2,0.0,5887.0,4884.0,0.0,1,2,3,,0.33333311111125924,0.11560192293205138,0.0,6,2,Independiente,4,,0
964018.8,4,33,2000000.0,700000,193865,765.0,3,2,0.0,16718.0,16718.0,0.0,2,0,1,,0.34999982500008747,0.09693245153377424,0.0,3,5,Independiente,9,,0
723241.2,10,39,5264067.0,1720000,67791,774.0,16,10,0.0,215906.0,189519.0,0.0,8,0,5,5874130.0,0.326743499514064,0.01287806312532437,0.0,13,8,Empleado,4,Creciente,0
910080.0,12,61,1300000.0,200000,71322,755.0,5,0,0.0,32988.0,30000.0,0.0,2,1,1,,0.15384603550304962,0.05486303472074252,0.0,4,1,Independiente,4,,0
2446677.6,10,30,4200000.0,2000000,208388,810.0,5,6,0.0,3624.0,3624.0,0.0,4,0,0,2508333.0,0.47619036281181837,0.049616178662814606,0.0,4,6,Empleado,9,Creciente,0
994372.8,8,69,1000000.0,0,113606,847.0,4,1,0.0,725.0,725.0,0.0,2,0,2,,0.0,0.1136058863941136,0.0,4,4,Independiente,4,,0
2200800.0,6,49,877803.0,1411000,331261,874.0,5,3,0.0,25997.0,25997.0,0.0,4,0,0,331671.0,1.6074203352912495,0.37737467589575807,0.0,4,8,Independiente,4,Creciente,0
2738280.0,6,47,20000000.0,7000000,406153,771.0,26,10,0.0,394780.0,346657.0,0.0,23,0,1,3090909.0,0.34999998250000086,0.020307648984617552,0.0,24,1,Empleado,4,Estable,0
2412000.0,8,40,1200000.0,400000,273810,778.0,7,2,0.0,6667.0,6667.0,0.0,3,0,1,916841.0,0.333333055555787,0.22817480985432512,0.0,4,2,Empleado,4,Creciente,0
1185660.0,2,49,5000000.0,2000000,467840,769.0,8,10,0.0,85751.0,85751.0,0.0,1,0,2,941789.0,0.399999920000016,0.09356798128640374,0.0,3,5,Independiente,9,Creciente,0
450360.0,6,57,1500000.0,100000,67001,760.0,2,4,0.0,310.0,310.0,0.0,0,0,0,,0.06666662222225185,0.04466730355513096,0.0,0,7,Independiente,4,,0
1200000.0,6,69,4000000.0,2000000,178233,872.0,2,1,0.0,0.0,0.0,0.0,1,0,0,,0.49999987500003124,0.04455823886044028,0.0,1,2,Empleado,4,,0
994044.0,6,49,1200000.0,100000,148144,784.0,3,3,0.0,238.0,238.0,0.0,0,0,3,,0.08333326388894675,0.12345323045564129,0.0,3,3,Empleado,4,,0
1415880.0,6,49,5390000.0,2638000,213851,763.0,5,1,0.0,34102.0,34102.0,0.0,0,2,3,5861427.0,0.48942477005106305,0.03967550284313491,0.0,5,9,Empleado,4,Creciente,0
1848000.0,6,53,2800000.0,900000,275394,855.0,6,3,0.0,19866.0,19866.0,0.0,5,0,1,1000000.0,0.32142845663269404,0.09835496487322683,0.0,6,5,Independiente,4,Estable,0
1582800.0,6,63,1750000.0,342000,243484,792.0,2,6,0.0,812.0,812.0,0.0,1,0,1,1013333.0,0.19542845975516585,0.1391336347807801,0.0,2,1,Independiente,4,Creciente,0
1759669.2,12,43,3500000.0,500000,138476,805.0,4,4,0.0,7998.0,7998.0,0.0,2,0,0,1200000.0,0.142857102040828,0.039564560124411396,0.0,2,4,Empleado,4,Creciente,0
2672028.0,12,49,5000000.0,1500000,185558,791.0,1,5,0.0,0.0,0.0,0.0,0,0,0,3100209.0,0.299999940000012,0.037111592577681485,0.0,0,1,Independiente,4,Creciente,0
1067688.0,10,48,2000000.0,1000000,90794,759.0,1,2,0.0,370.0,370.0,0.0,0,0,1,,0.499999750000125,0.04539697730151135,0.0,1,5,Empleado,9,,0
586680.0,4,43,3500000.0,1000000,118010,742.0,16,7,0.0,317590.0,317590.0,0.0,10,0,2,1746821.0,0.285714204081656,0.03371713322367622,0.0,12,6,Independiente,9,Estable,0
4624957.2,9,90,86471542.0,14443544,432345,150.0,0,0,,,,,0,0,0,,0.16703233802593298,0.004999852957405883,,0,6,Empleado,9,,0
1510800.0,6,66,1400000.0,600000,224082,815.0,10,7,0.0,61160.0,61160.0,0.0,7,1,2,1293436.0,0.42857112244919826,0.16005845710110206,0.0,10,11,Empleado,4,Creciente,0
3528000.0,12,60,9000000.0,6000000,275908,890.0,6,3,0.0,79231.0,79231.0,0.0,5,0,0,908526.0,0.6666665925926009,0.030656441038173218,0.0,5,12,Independiente,4,Estable,0
924000.0,18,44,2235000.0,800000,51806,829.0,6,0,0.0,78719.0,4013.0,0.0,4,0,1,,0.3579416742990272,0.02317940797341925,0.0,5,4,Empleado,4,,0
3196611.6,12,48,4500000.0,1000000,251867,763.0,6,5,0.0,3582.0,3582.0,0.0,2,0,2,,0.22222217283951715,0.05597043200657067,0.0,4,2,Independiente,4,,0
5412000.0,6,52,3470000.0,212000,802363,824.0,4,3,0.0,2087.0,2087.0,0.0,0,0,2,,0.06109508325790108,0.23122846362292115,0.0,2,7,Independiente,4,,0
1200000.0,6,63,1500000.0,600000,178104,842.0,2,0,0.0,73.0,73.0,0.0,1,0,0,,0.39999973333351113,0.11873592084271944,0.0,1,11,Empleado,4,,0
2893800.0,10,29,2000000.0,300000,267213,707.0,10,4,0.0,1864.0,1864.0,0.0,0,1,7,650891.0,0.1499999250000375,0.1336064331967834,0.0,8,1,Empleado,4,Creciente,0
2573184.0,9,47,3000000.0,1500000,241119,786.0,15,15,0.0,264526.0,264526.0,0.0,7,2,3,1352876.0,0.4999998333333889,0.08037297320900894,0.0,12,6,Independiente,9,Creciente,0
1135680.0,18,47,946400.0,300000,62408,737.0,1,4,0.0,0.0,0.0,0.0,0,0,0,,0.3169903666627571,0.06594244934229782,0.0,0,11,Independiente,4,,0
3866460.0,36,66,1500000.0,500000,125969,799.0,4,3,0.0,4931.0,4931.0,0.0,2,0,2,1168723.0,0.33333311111125924,0.08397927734714844,0.0,4,5,Empleado,4,Creciente,0
3360000.0,6,50,3580000.0,1155000,505742,922.0,5,4,0.0,41186.0,41186.0,0.0,4,1,0,969508.0,0.32262560820513736,0.14126867562327497,0.0,5,8,Independiente,4,Creciente,0
1845787.2,10,45,3000000.0,1400000,157209,833.0,6,2,0.0,69092.0,69092.0,0.0,3,0,3,6473478.0,0.466666511111163,0.05240298253233915,0.0,6,6,Empleado,9,Creciente,0
1449600.0,10,36,1800000.0,500000,133990,769.0,5,0,0.0,26046.0,26046.0,0.0,4,0,0,497715.0,0.27777762345687584,0.07443884753397359,0.0,4,1,Empleado,4,Creciente,0
878880.0,5,43,5000000.0,2000000,142539,734.0,5,5,0.0,48971.0,48971.0,0.0,2,0,3,925157.0,0.399999920000016,0.02850779429844114,0.0,5,2,Independiente,9,Creciente,0
3739116.0,10,90,6157908.0,3970682,317634,150.0,0,0,,,,,0,0,0,,0.6448101133030709,0.05158147026856032,,0,4,Empleado,9,,0
3827133.6,9,51,4600000.0,2500000,358277,899.0,10,6,0.0,166673.0,166673.0,0.0,5,0,3,979043.0,0.5434781427221429,0.07788628741602448,0.0,8,4,Independiente,9,Creciente,0
875455.2,12,23,3000000.0,400000,68979,755.0,4,6,0.0,6931.0,5806.0,0.0,1,0,3,2166666.0,0.1333332888889037,0.022992992335669222,0.0,4,2,Empleado,4,Creciente,0
4473000.0,12,42,1900000.0,600000,350310,731.0,11,4,0.0,22128.0,22128.0,0.0,5,0,4,1272497.0,0.31578930747931183,0.18437358717179622,0.0,9,1,Empleado,4,Decreciente,0
935690.4,10,45,2000000.0,800000,79569,717.0,7,9,0.0,67802.0,67802.0,0.0,6,0,0,3780000.0,0.3999998000001,0.039784480107759944,0.0,6,4,Empleado,9,Creciente,0
3288721.2,12,30,7500000.0,5000000,258055,787.0,4,6,0.0,2401.0,45.0,0.0,0,0,2,2370000.0,0.6666665777777896,0.0344073287456895,0.0,2,12,Empleado,4,Creciente,0
2284882.8,10,39,1100000.0,300000,212549,803.0,0,0,0.0,0.0,,,0,0,0,888239.0,0.2727270247936138,0.19322618797619276,0.0,0,2,Empleado,4,Creciente,0
1928860.8,12,22,1500000.0,700000,152929,760.0,6,11,0.0,6091.0,6091.0,0.0,4,1,0,1040909.0,0.46666635555576297,0.10195259869826753,0.0,5,4,Empleado,4,Creciente,0
981771.6,6,50,1880000.0,599000,149031,708.0,9,2,0.0,4002.0,4002.0,0.0,1,0,8,,0.3186168517995469,0.07927176634480514,0.0,9,9,Empleado,4,,0
503359.2,6,64,1530000.0,788000,74886,729.0,8,0,0.0,7494.0,5066.0,0.0,3,0,5,,0.5150323431161156,0.048945066048976436,0.0,8,7,Independiente,4,,0
1644000.0,8,24,2000000.0,650000,186455,737.0,1,2,0.0,2722.0,0.0,0.0,0,0,1,117041.0,0.32499983750008127,0.0932274533862733,0.0,1,1,Empleado,4,Estable,0
3209401.2,6,33,15000000.0,3800000,476358,717.0,11,5,0.0,38075.0,38075.0,0.0,5,0,1,3357615.0,0.25333331644444557,0.03175719788285347,0.0,6,12,Empleado,4,Creciente,0
2224999.2,6,53,2500000.0,0,333224,782.0,8,7,0.0,112847.0,83349.0,0.0,6,0,1,,0.0,0.13328954668418133,0.0,7,7,Independiente,4,,0
1741080.0,12,48,4000000.0,1450000,136607,886.0,7,0,0.0,94815.0,94815.0,0.0,6,0,0,908526.0,0.36249990937502263,0.034151741462064636,0.0,6,12,Independiente,4,Estable,0
1953600.0,12,45,1700000.0,600000,153471,789.0,3,3,0.0,1689.0,1689.0,0.0,1,0,1,,0.3529409688582536,0.0902770057194084,0.0,2,4,Independiente,4,,0
3272640.0,6,34,6000000.0,2000000,486076,699.0,5,11,0.0,32650.0,31027.0,0.0,3,1,0,469405.0,0.33333327777778704,0.0810126531645578,0.0,4,3,Empleado,4,Creciente,0
1404000.0,6,30,6000000.0,1500000,208722,700.0,12,9,0.0,132906.0,117889.0,0.0,4,2,3,10203931.0,0.24999995833334027,0.03478699420216763,0.0,9,4,Empleado,4,Estable,0
2869632.0,6,51,3900000.0,1000000,425480,838.0,10,3,0.0,14500.0,14500.0,0.0,6,1,0,1398563.0,0.2564101906640537,0.10909740792374156,0.0,7,1,Empleado,4,Creciente,0
2324523.6,18,63,2000000.0,600000,128962,802.0,2,2,0.0,27730.0,23.0,0.0,1,0,0,1000000.0,0.299999850000075,0.06448096775951612,0.0,1,4,Independiente,4,Decreciente,0
2069232.0,24,29,1800000.0,300000,90528,753.0,1,4,0.0,2815.0,2815.0,0.0,1,0,0,1032954.0,0.16666657407412552,0.050293305392608116,0.0,1,12,Empleado,4,Creciente,0
2827244.4,9,45,6000000.0,4500000,263788,863.0,6,4,0.0,258186.0,248589.0,0.0,4,0,1,1500000.0,0.7499998750000209,0.043964659339223444,0.0,5,4,Empleado,9,Decreciente,0
1201920.0,6,40,2000000.0,900000,178208,800.0,3,4,0.0,651.0,651.0,0.0,1,0,0,1810913.0,0.4499997750001125,0.08910395544802227,0.0,1,1,Empleado,4,Creciente,0
2713080.0,12,59,3500000.0,250000,212886,867.0,10,1,0.0,8603.0,8603.0,0.0,7,0,1,3849582.0,0.071428551020414,0.06082455405012741,0.0,8,12,Empleado,4,Creciente,0
1728000.0,6,25,2800000.0,1,260377,713.0,6,4,0.0,12737.0,12737.0,0.0,2,1,2,808122.0,3.571427295918823e-07,0.09299175250294553,0.0,5,7,Empleado,4,Creciente,0
3032280.0,12,30,2000000.0,800000,210575,720.0,6,4,0.0,31674.0,29618.0,0.0,2,0,1,954004.0,0.3999998000001,0.10528744735627632,0.0,3,1,Empleado,4,Decreciente,0
1449435.6,10,53,3100000.0,1580000,122934,950.0,6,0,0.0,3674.0,3674.0,,1,0,3,,0.509677254942821,0.039656116239962506,0.0,4,12,Independiente,9,,0
576000.0,6,25,1900000.0,274000,87587,795.0,4,5,0.0,9434.0,9434.0,0.0,1,0,1,1641600.0,0.14421045041555242,0.04609839679031748,0.0,2,10,Empleado,4,Creciente,0
1634040.0,24,27,4500000.0,2500000,73614,733.0,9,12,0.0,22845.0,22845.0,0.0,5,1,1,961885.0,0.5555554320987929,0.016358663031408215,0.0,7,7,Empleado,4,Creciente,0
1287982.8,12,48,1600000.0,300000,103423,709.0,4,12,0.0,1322.0,1322.0,0.0,1,0,3,,0.18749988281257324,0.06463933460041588,0.0,4,5,Independiente,4,,0
